smiles,score_QED,SA_Score,Tox_Prediction,Tox_Probability,Tox_Label,Tox_Color
Br[C@@H](Cc1nc2ccccc2o1)C1CCOCC1,0.8132041070468666,2.968691791541172,0,0.0,NON-TOXIQUE,green
CC[C@H](C)C(=O)N1CCC[C@H](C(=O)NCCC(C)C)C1,0.8131835055434626,2.8183708660289195,0,0.01,NON-TOXIQUE,green
COC(=O)C1(NC(=O)[C@H]2CC[C@H](C)CC2)CCSCC1,0.8129380835072598,2.666147663523306,0,0.01,NON-TOXIQUE,green
COC(=O)C1(NC(=O)[C@H]2CCC[C@@H](C)C2)CCSCC1,0.8129380835072598,3.434725170058221,0,0.01,NON-TOXIQUE,green
COC(=O)C1(NC(=O)[C@H]2CCC[C@@H](C)C2)CCSCC1,0.8129380835072598,3.434725170058221,0,0.01,NON-TOXIQUE,green
CCN1C(=O)c2cc(C)ccc2[C@@]12C(=O)N(C)c1ccccc12,0.8125513390298171,3.34018918404332,1,0.89, TOXIQUE,red
C/C(=C\c1ccccc1)C(=O)N1CCN(CC(=O)NC2CCCCC2)CC1,0.8121577717120052,2.182330695565833,0,0.06,NON-TOXIQUE,green
CCN(CCOC)C(=O)N[C@@H](c1ccc(Cl)cc1)c1cccs1,0.8121459992657284,2.6546622521772143,0,0.02,NON-TOXIQUE,green
CC(C)N1C(=O)c2ccc(S(=O)(=O)NCc3cccc(F)c3)cc2C1=O,0.8119746852019432,2.164086910915449,0,0.04,NON-TOXIQUE,green
C[C@@H](NC(=O)c1ccc2c(c1)C(=O)N(C[C@H]1CCCO1)C2=O)c1ccccc1,0.8119435955974175,2.7799421665821957,0,0.01,NON-TOXIQUE,green
C[C@@H](NC(=O)c1ccc2c(c1)C(=O)N(C[C@@H]1CCCO1)C2=O)c1ccccc1,0.8119435955974175,2.7799421665821957,0,0.01,NON-TOXIQUE,green
C[C@H](NC(=O)c1ccc2c(c1)C(=O)N(C[C@@H]1CCCO1)C2=O)c1ccccc1,0.8119435955974175,2.7799421665821957,0,0.01,NON-TOXIQUE,green
CNS(=O)(=O)c1cc(C(=O)NC[C@H](C)n2cccn2)c(C)o1,0.8118689710964866,3.241444889644578,0,0.13,NON-TOXIQUE,green
O=C(Cc1cc[nH]n1)NCCc1ccccc1,0.8118232468982859,2.3229739664559403,0,0.03,NON-TOXIQUE,green
CC1=C(C(=O)OCc2ccccc2)CCCN1,0.8116550014769409,2.2184898157495034,0,0.07,NON-TOXIQUE,green
CCCN1CCC(NC2CCN(C[C@@H]3CCOC3)CC2)CC1,0.8115348682062038,2.823960629289548,0,0.03,NON-TOXIQUE,green
O=C(O)c1ccc(-c2ccnc(Cl)n2)cc1,0.8112617025122048,1.8601177061175636,0,0.0,NON-TOXIQUE,green
O=C(O)c1ccc(-c2ccnc(Cl)n2)cc1,0.8112617025122048,1.8601177061175636,0,0.0,NON-TOXIQUE,green
O=C(O)c1ccc(-c2ccnc(Cl)n2)cc1,0.8112617025122048,1.8601177061175636,0,0.0,NON-TOXIQUE,green
O=C(c1cc(F)ccc1F)N(CC(F)(F)F)c1ccccn1,0.8112013175873444,2.322147972571372,0,0.04,NON-TOXIQUE,green
O=C(c1cc(F)cc(F)c1)N(CC(F)(F)F)c1ccccn1,0.8112013175873444,2.3649441264175266,0,0.01,NON-TOXIQUE,green
Cc1nn(C)c(N)c1-c1cc(C(F)(F)F)ccc1F,0.8111056566707799,2.3476144819860547,0,0.14,NON-TOXIQUE,green
Cc1ccc(C(=O)CCC(=O)N[C@@H](C)C(=O)N(C)C)s1,0.8110935011483811,2.696364294467545,0,0.05,NON-TOXIQUE,green
Cc1ccc(C(=O)CCC(=O)N[C@@H](C)C(=O)N(C)C)s1,0.8110935011483811,2.696364294467545,0,0.05,NON-TOXIQUE,green
Cc1ccc(C(=O)CCC(=O)N[C@@H](C)C(=O)N(C)C)s1,0.8110935011483811,2.696364294467545,0,0.05,NON-TOXIQUE,green
CC[C@@H](NC(=O)c1ccc(C(C)C)c(OC)c1)c1ccc(C)cc1,0.8106475305952954,2.302693916867419,1,0.77, TOXIQUE,red
CC[C@H](NC(=O)c1ccc(C(C)C)c(OC)c1)c1ccc(C)cc1,0.8106475305952954,2.302693916867419,1,0.77, TOXIQUE,red
O=S(=O)(/N=C\c1ccccc1Cl)c1ccccc1,0.8104422728948538,2.0245656522362587,0,0.1,NON-TOXIQUE,green
COC(=O)c1cc(S(=O)(=O)NCCC2CCCC2)cn1C,0.8103147258995566,2.320206219901665,0,0.01,NON-TOXIQUE,green
COC(=O)c1cc(S(=O)(=O)NCCC2CCCC2)cn1C,0.8103147258995566,2.320206219901665,0,0.01,NON-TOXIQUE,green
COC(=O)c1cc(S(=O)(=O)NCCC2CCCC2)cn1C,0.8103147258995566,2.320206219901665,0,0.01,NON-TOXIQUE,green
CC(=O)Nc1c(C)cc(NS(=O)(=O)c2cnc(Cl)c(C)c2)cc1C,0.8102110706349441,2.3448104482207874,1,0.9, TOXIQUE,red
CCC[C@@](C)(CC)[C@H](O)c1ccccc1OC,0.8101679165903661,3.111261563291862,0,0.0,NON-TOXIQUE,green
CCC[C@@](C)(CC)[C@@H](O)c1ccccc1OC,0.8101679165903661,3.111261563291862,0,0.0,NON-TOXIQUE,green
COCCn1c(C)cc(CN2CCO[C@@H](c3ccsc3)C2)c1C,0.810042803718436,3.0826980886484368,0,0.05,NON-TOXIQUE,green
COc1ccc(OCC(=O)N2CCN(Cc3ccccc3)CC2)cc1,0.809877311762897,1.644621942182965,0,0.0,NON-TOXIQUE,green
COc1ccc(OCC(=O)N2CCN(Cc3ccccc3)CC2)cc1,0.809877311762897,1.644621942182965,0,0.0,NON-TOXIQUE,green
COc1ccc(OCC(=O)N2CCN(Cc3ccccc3)CC2)cc1,0.809877311762897,1.644621942182965,0,0.0,NON-TOXIQUE,green
CCN1C(=O)c2ccc(S(=O)(=O)NCc3ccc(Cl)cc3)cc2C1=O,0.8097720586608308,2.023835851561257,0,0.09,NON-TOXIQUE,green
CCO[C@]1(C)CCC[C@@H](Sc2ccncc2)C1,0.8096719835452263,3.68335189842257,0,0.02,NON-TOXIQUE,green
CC(=O)N1CCc2cc(S(=O)(=O)c3cc(Cl)cc(Cl)c3)ccc21,0.8094828447584872,2.2580276850617462,1,0.89, TOXIQUE,red
COCC1CCC(CNC(=O)C(=O)Nc2ccc(F)cc2F)CC1,0.8093990731075406,2.185188027870616,1,0.98, TOXIQUE,red
COCC1CCC(CNC(=O)C(=O)Nc2ccc(F)cc2F)CC1,0.8093990731075406,2.185188027870616,1,0.98, TOXIQUE,red
COCC1CCC(CNC(=O)C(=O)Nc2ccc(F)cc2F)CC1,0.8093990731075406,2.185188027870616,1,0.98, TOXIQUE,red
C[C@@H](c1cccc(Cl)c1F)N(C(=O)C1CCC1)C1CC1,0.8093604730714792,2.858162456054385,0,0.04,NON-TOXIQUE,green
C[C@H](CNC(=O)N[C@@H](c1ccccc1)C1CC1)C1CCCC1,0.8093432953991848,2.936513226359036,0,0.03,NON-TOXIQUE,green
C[C@@H](CNC(=O)N[C@H](c1ccccc1)C1CC1)C1CCCC1,0.8093432953991848,2.936513226359036,0,0.03,NON-TOXIQUE,green
C[C@@H](CNC(=O)N[C@H](c1ccccc1)C1CC1)C1CCCC1,0.8093432953991848,2.936513226359036,0,0.03,NON-TOXIQUE,green
C[C@@H](c1ccccc1F)N(C(=O)C1CCC1)C1CC1,0.809334845752642,2.620302014443876,0,0.01,NON-TOXIQUE,green
C[C@@H](c1ccccc1F)N(C(=O)C1CC1)C1CCC1,0.809334845752642,2.6289718369290824,0,0.01,NON-TOXIQUE,green
C[C@@H](CCS(C)(=O)=O)C(=O)N(C)Cc1nc2ccccc2s1,0.8092518193121396,2.863786428106115,0,0.01,NON-TOXIQUE,green
C[C@H](CCS(C)(=O)=O)C(=O)N(C)Cc1nc2ccccc2s1,0.8092518193121396,2.863786428106115,0,0.01,NON-TOXIQUE,green
CC(=O)N1CSC[C@H]1C(=O)NCCCc1cccc(Br)c1,0.8092263502276158,2.758691150282427,0,0.01,NON-TOXIQUE,green
CC(=O)N1CSC[C@H]1C(=O)NCCCc1cccc(Br)c1,0.8092263502276158,2.758691150282427,0,0.01,NON-TOXIQUE,green
CC(=O)N1CSC[C@H]1C(=O)NCCCc1cccc(Br)c1,0.8092263502276158,2.758691150282427,0,0.01,NON-TOXIQUE,green
CCCC[C@@H](C(=O)O)N1CCN(c2cc(Cl)ncn2)CC1,0.8090572293393214,2.8238009286396637,0,0.01,NON-TOXIQUE,green
CCCC[C@@H](C(=O)O)N1CCN(c2cc(Cl)ncn2)CC1,0.8090572293393214,2.8238009286396637,0,0.01,NON-TOXIQUE,green
C[C@H]1[C@H](C[C@H](O)COC2CCCC2)CCC[C@H]1C,0.809001895948635,3.6472580564300223,0,0.01,NON-TOXIQUE,green
C[C@H]1[C@H](C[C@H](O)COC2CCCC2)CCC[C@H]1C,0.809001895948635,3.6472580564300223,0,0.01,NON-TOXIQUE,green
CCc1nncn1CCNC(=O)N[C@@H](c1ccc(Cl)cc1)C1CC1,0.808456033394367,2.946174788936526,0,0.04,NON-TOXIQUE,green
CC[C@H]1CN(C(=O)c2ccc(F)c(COCC3CC3)c2)CCO1,0.8083399465142528,2.7453694711121277,0,0.02,NON-TOXIQUE,green
COc1ccccc1-c1ccc(CCN2CC[C@H]3CC[C@@H](C2)N3C)cc1,0.808249820859068,3.428792802128636,0,0.01,NON-TOXIQUE,green
CCOC(=O)C1=C(C#N)[C@H](c2ccccc2)C(C#N)=C(N)[C@]1(C)c1ccccc1,0.8081814702058214,3.459668710107424,0,0.18,NON-TOXIQUE,green
CO[C@@]1(C)C[C@H](OC(=O)c2cnc3c(C)cccn3c2=O)C1(C)C,0.8081617423049361,3.681898683306001,0,0.0,NON-TOXIQUE,green
CO[C@]1(C)C[C@H](OC(=O)c2cnc3c(C)cccn3c2=O)C1(C)C,0.8081617423049361,3.681898683306001,0,0.0,NON-TOXIQUE,green
Cc1nc2ccccc2c(=O)n1C[C@@H](O)c1cc(F)ccc1F,0.8081588569913288,2.594294286200885,0,0.12,NON-TOXIQUE,green
O=C(c1ccc(F)cc1)N1CCN(C[C@H](O)Cc2ccc(Br)cc2)CC1,0.8077936103902417,2.3730003358507954,0,0.02,NON-TOXIQUE,green
CCCN1CCC(C(=O)N(Cc2ccc(C)o2)C(C)C)CC1,0.8075222660135325,2.2513031806419903,0,0.01,NON-TOXIQUE,green
COc1ccc([C@@H](C)NC(=O)CSc2nnnn2C)cc1,0.8072988559112655,2.4403727669708246,0,0.0,NON-TOXIQUE,green
COc1ccc([C@H](C)NC(=O)CSc2nnnn2C)cc1,0.8072988559112655,2.4403727669708246,0,0.0,NON-TOXIQUE,green
COc1ccc([C@H](C)NC(=O)CSc2nnnn2C)cc1,0.8072988559112655,2.4403727669708246,0,0.0,NON-TOXIQUE,green
CC(C)(C)SCC(=O)NC1(CC(=O)O)CCCC1,0.8070618125518467,2.6903250413765303,0,0.06,NON-TOXIQUE,green
CC(C)(C)SCC(=O)NC1(CC(=O)O)CCCC1,0.8070618125518467,2.6903250413765303,0,0.06,NON-TOXIQUE,green
CC(C)(C)SCC(=O)NC1(CC(=O)O)CCCC1,0.8070618125518467,2.6903250413765303,0,0.06,NON-TOXIQUE,green
CC(C)OCC[S@@](=O)Cc1ccc(Br)cc1,0.8069733294204067,2.865315182631328,0,0.0,NON-TOXIQUE,green
CC(C)OCC[S@@](=O)Cc1ccc(Br)cc1,0.8069733294204067,2.865315182631328,0,0.0,NON-TOXIQUE,green
CC(C)OCC[S@](=O)Cc1ccc(Br)cc1,0.8069733294204067,2.865315182631328,0,0.0,NON-TOXIQUE,green
C[C@@H]1C[C@@H](C)CN(C(=O)CCc2ccco2)C1,0.8067773725197919,2.8607517806831666,0,0.11,NON-TOXIQUE,green
CC[C@@H](CC1CCCC1)c1cc(Br)ccc1O,0.8065769885505267,2.74524080660607,1,0.93, TOXIQUE,red
CC[C@@H](CC1CCCC1)c1cc(Br)ccc1O,0.8065769885505267,2.74524080660607,1,0.93, TOXIQUE,red
CC[C@H](CC1CCCC1)c1cc(Br)ccc1O,0.8065769885505267,2.74524080660607,1,0.93, TOXIQUE,red
C[C@@H]1C[C@H]1c1ccc(CN2CCN(S(=O)(=O)c3cn(C)cn3)CC2)o1,0.8065723045522933,3.329039347107164,0,0.02,NON-TOXIQUE,green
C[C@@H]1C[C@@H]1c1ccc(CN2CCN(S(=O)(=O)c3cn(C)cn3)CC2)o1,0.8065723045522933,3.329039347107164,0,0.02,NON-TOXIQUE,green
Cc1cc(-c2ccnc(N[C@@H]3CCc4ccccc43)n2)nn1C,0.8065361810820456,2.8907284925728707,0,0.05,NON-TOXIQUE,green
CCC[C@](C)(NC(=O)N1CCN(C)C(=O)C1(C)C)C(=O)O,0.80649987577399,3.3349056657105027,0,0.0,NON-TOXIQUE,green
CCC[C@](C)(NC(=O)N1CCN(C)C(=O)C1(C)C)C(=O)O,0.80649987577399,3.3349056657105027,0,0.0,NON-TOXIQUE,green
CCC[C@](C)(NC(=O)N1CCN(C)C(=O)C1(C)C)C(=O)O,0.80649987577399,3.3349056657105027,0,0.0,NON-TOXIQUE,green
CCNC[C@H](C)[C@H](C)c1ccc(Cl)cc1,0.806212954370362,2.816171929278797,0,0.02,NON-TOXIQUE,green
CCNC[C@@H](C)[C@@H](C)c1ccc(Cl)cc1,0.806212954370362,2.816171929278797,0,0.02,NON-TOXIQUE,green
O=C(O)c1cn(Cc2ccc3c(c2)OCO3)c2ccccc12,0.8061975561958413,2.006524318725217,0,0.01,NON-TOXIQUE,green
CCC1(CNC(=O)C(=O)Nc2ccc(-c3nnc4n3CCC4)cc2)CC1,0.8061560694778226,2.521928449962621,1,1.0, TOXIQUE,red
CCC1(CNC(=O)C(=O)Nc2ccc(-c3nnc4n3CCC4)cc2)CC1,0.8061560694778226,2.521928449962621,1,1.0, TOXIQUE,red
CC(=O)Nc1ccc(NC(=O)CSc2nnc(C(C)(C)C)o2)cc1,0.8061481142390624,2.173299936857152,1,0.99, TOXIQUE,red
CC(=O)Nc1ccc(NC(=O)CSc2nnc(C(C)(C)C)o2)cc1,0.8061481142390624,2.173299936857152,1,0.99, TOXIQUE,red
CC(=O)Nc1ccc(NC(=O)CSc2nnc(C(C)(C)C)o2)cc1,0.8061481142390624,2.173299936857152,1,0.99, TOXIQUE,red
C[C@@H]1CN(CCCNC(=O)Nc2ccc3c(c2)CCCC3)C[C@@H](C)O1,0.8060416967302567,2.9217537427115605,1,0.99, TOXIQUE,red
CC(C)(C)c1ccc(NC(=O)C(Cl)Cl)c(Cl)c1,0.8058333696977227,2.1033088895328635,1,0.94, TOXIQUE,red
COc1cc(OC)c([C@@H]2CCC[C@H]2C(C)C)cc1OC,0.8054594525751134,2.9030540361920885,0,0.03,NON-TOXIQUE,green
CC[C@H](C)C(=O)N1CCC[C@@H](C(=O)NCC(C)(C)C2CCCC2)C1,0.8054292675856,3.221655240594866,0,0.03,NON-TOXIQUE,green
Cc1ccc(-c2cccc(CN)c2)cc1O,0.805372322394995,1.791465398425256,0,0.02,NON-TOXIQUE,green
Cc1ccc(-c2ccc(CN)cc2)cc1O,0.805372322394995,1.7278715522714094,0,0.03,NON-TOXIQUE,green
COc1cc(C(=O)[C@H]2CCOC3(CCOCC3)C2)ccc1F,0.8053300722041954,3.501951477047454,0,0.03,NON-TOXIQUE,green
COc1cc(C(=O)[C@H]2CCOC3(CCOCC3)C2)ccc1F,0.8053300722041954,3.501951477047454,0,0.03,NON-TOXIQUE,green
COc1ccc(CC[C@@H]2C[C@@H](C(C)(C)C)CCC2=O)cc1,0.8051810382982997,2.916252890892816,0,0.01,NON-TOXIQUE,green
COc1ccc(CC[C@@H]2C[C@@H](C(C)(C)C)CCC2=O)cc1,0.8051810382982997,2.916252890892816,0,0.01,NON-TOXIQUE,green
COc1ccc(CC[C@@H]2C[C@@H](C(C)(C)C)CCC2=O)cc1,0.8051810382982997,2.916252890892816,0,0.01,NON-TOXIQUE,green
COC(=O)[C@@H]1CN(Cc2ccc(-c3ccncc3)cc2F)CCO1,0.8050866064467542,2.7332107912973367,0,0.05,NON-TOXIQUE,green
COc1cccc([C@@H](C)NC(=O)C2=NN([C@@H]3CCS(=O)(=O)C3)C(=O)CC2)c1,0.8046414424439499,3.237695083757554,0,0.01,NON-TOXIQUE,green
COc1cccc([C@@H](C)NC(=O)C2=NN([C@@H]3CCS(=O)(=O)C3)C(=O)CC2)c1,0.8046414424439499,3.237695083757554,0,0.01,NON-TOXIQUE,green
COc1cccc([C@@H](C)NC(=O)C2=NN([C@@H]3CCS(=O)(=O)C3)C(=O)CC2)c1,0.8046414424439499,3.237695083757554,0,0.01,NON-TOXIQUE,green
COc1ccccc1/C=C\CC(C)(C)CS(C)(=O)=O,0.8046279677660064,2.537706862076554,0,0.0,NON-TOXIQUE,green
COc1ccc(C#N)cc1CSc1nnc(C)c(C)n1,0.8045884018527546,2.379826509677152,0,0.04,NON-TOXIQUE,green
CNS(=O)(=O)c1cc(C(=O)N[C@@H](C)Cn2cccn2)c(C)o1,0.8043331480086395,3.135027966567653,0,0.07,NON-TOXIQUE,green
Cc1cccc(C)c1NC(=O)CCn1c(=O)oc2ccccc21,0.8043105683640526,1.986703559956084,1,0.99, TOXIQUE,red
Cc1cccc(C)c1NC(=O)CCn1c(=O)oc2ccccc21,0.8043105683640526,1.986703559956084,1,0.99, TOXIQUE,red
Cc1cccc(C)c1NC(=O)CCn1c(=O)oc2ccccc21,0.8043105683640526,1.986703559956084,1,0.99, TOXIQUE,red
Cc1coc(C(=O)NCCCNC(=O)c2cccc(F)c2)c1,0.8042858259029988,2.1804054911817943,0,0.15,NON-TOXIQUE,green
CC1CCN(C(=O)[C@@H]2CCCN2C(=O)CC2CCCC2)CC1,0.8042418667373855,2.6087758786555675,0,0.01,NON-TOXIQUE,green
CC1CCN(C(=O)[C@H]2CCCN2C(=O)CC2CCCC2)CC1,0.8042418667373855,2.6087758786555675,0,0.01,NON-TOXIQUE,green
CC1CCN(C(=O)[C@@H]2CCCN2C(=O)CC2CCCC2)CC1,0.8042418667373855,2.6087758786555675,0,0.01,NON-TOXIQUE,green
O=C(NCCCNC(=O)c1cccc(F)c1)c1cccc(F)c1,0.8041898823022395,1.7096526723821182,0,0.06,NON-TOXIQUE,green
O=C(NCCCNC(=O)c1ccccc1F)c1cccc(F)c1,0.8041898823022395,1.7036370510803422,0,0.08,NON-TOXIQUE,green
CCn1c(SCC(F)(F)F)nc2c(C)ccnc21,0.8041679476929265,2.632995017828648,0,0.05,NON-TOXIQUE,green
Cc1nn(C)c(C)c1[C@H](C)Cc1cccc(-c2nc[nH]n2)c1,0.8039611551129955,3.398397147709094,0,0.02,NON-TOXIQUE,green
CC[C@H](C)c1cc(F)c(C)cc1N1CC[C@@H](C)O[C@H](C)C1,0.8039444449897957,3.463538021380198,1,0.76, TOXIQUE,red
CCCN(c1nccc2ccccc12)C1CCCC1,0.8038982526425426,2.1545376797882536,0,0.08,NON-TOXIQUE,green
CS(=O)(=O)[C@@H]1CC[C@@H](OC(=O)c2occc2-c2ccccc2)C1,0.8034744325239359,3.248658670041296,0,0.0,NON-TOXIQUE,green
CS(=O)(=O)[C@@H]1CC[C@@H](OC(=O)c2occc2-c2ccccc2)C1,0.8034744325239359,3.248658670041296,0,0.0,NON-TOXIQUE,green
CCCN[C@@H](C)[C@@H](C)c1ccc(Cl)cc1,0.8033339925156382,2.659750916145587,0,0.03,NON-TOXIQUE,green
COCC1([C@H](C)c2c(F)cc(OC)cc2F)CCCC1,0.802993668061008,3.328503062114992,0,0.05,NON-TOXIQUE,green
CC(C)CNC(=O)NCCN1CCN(c2ncccn2)CC1,0.8029857867023097,2.135547533010934,0,0.01,NON-TOXIQUE,green
CCc1c(CN)cnn1-c1ccc(-c2cccc(F)c2)nn1,0.8029503647354738,2.440182697846097,0,0.01,NON-TOXIQUE,green
Cc1nn(C)c(C)c1[C@H](C#N)Cc1cccc(-c2nc[nH]n2)c1,0.8029381130654002,3.5907282876801734,0,0.03,NON-TOXIQUE,green
CC(C)CN(CCN(C)C)[C@@H]1CCCC(C)(C)[C@@H]1O,0.8029275873350407,3.562200834674819,0,0.01,NON-TOXIQUE,green
O=C1CC[C@@H](COC(=O)C/C=C/c2ccco2)N1,0.8029059731993466,3.291005183301805,0,0.12,NON-TOXIQUE,green
CCc1nn(C)c(OC)c1CNS(=O)(=O)N(C)C(C)C,0.8028974498086543,2.892290351604455,0,0.0,NON-TOXIQUE,green
CSC[C@H](C)C(=O)NC1CCC(C)CC1,0.8027979552862139,2.780947259141662,0,0.01,NON-TOXIQUE,green
CSC[C@@H](C)C(=O)NC1CCC(C)CC1,0.8027979552862139,2.780947259141662,0,0.01,NON-TOXIQUE,green
CSC[C@H](C)C(=O)NC1CCC(C)CC1,0.8027979552862139,2.780947259141662,0,0.01,NON-TOXIQUE,green
CCC1(CNC(=O)C(=O)Nc2ccc(-c3nnc(C)o3)cc2)CCCC1,0.80258992862308,2.476745081979253,1,0.97, TOXIQUE,red
CCC1(CNC(=O)C(=O)Nc2ccc(-c3nnc(C)o3)cc2)CCCC1,0.80258992862308,2.476745081979253,1,0.97, TOXIQUE,red
C[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N(C)Cc1ncnn1C,0.8025650360265201,2.8558525224409497,0,0.18,NON-TOXIQUE,green
C[C@@H](O)c1ccn(CCS(C)(=O)=O)c1,0.8024966434597495,3.304467232495073,0,0.02,NON-TOXIQUE,green
C[C@@H](O)c1ccn(CCS(C)(=O)=O)c1,0.8024966434597495,3.304467232495073,0,0.02,NON-TOXIQUE,green
Cc1nc2ccccc2n1C[C@@H](O)c1cc(F)ccc1F,0.8022455417366318,2.573460120295467,0,0.01,NON-TOXIQUE,green
Cc1nc2ccccc2n1C[C@@H](O)c1cc(F)ccc1F,0.8022455417366318,2.573460120295467,0,0.01,NON-TOXIQUE,green
CC[C@@H](C)[C@H](CC(=O)O)c1ccccc1,0.8022267062280636,2.673053355169978,0,0.02,NON-TOXIQUE,green
COCCC(C)(C)NC(=O)Cc1ccco1,0.8021271446805798,2.461784139683997,0,0.08,NON-TOXIQUE,green
CO[C@H](C(=O)NC[C@@H]1C[C@H]1C1CCCCC1)C1CC1,0.8016908388882453,3.626090982799132,0,0.02,NON-TOXIQUE,green
NC(=O)[C@@H](OC(=O)c1ccc(CN2CCOCC2)cc1)c1ccccc1,0.8014860739205387,2.3955153296137883,0,0.02,NON-TOXIQUE,green
NC(=O)[C@H](OC(=O)c1ccc(CN2CCOCC2)cc1)c1ccccc1,0.8014860739205387,2.3955153296137883,0,0.02,NON-TOXIQUE,green
NC(=O)[C@@H](OC(=O)c1ccc(CN2CCOCC2)cc1)c1ccccc1,0.8014860739205387,2.3955153296137883,0,0.02,NON-TOXIQUE,green
Cc1cc(CN2CCC3(CCCCC3)C2)c(C)n1CCN1CCOCC1,0.8013552878559331,3.0432347871036685,0,0.01,NON-TOXIQUE,green
Cc1cc(CN2CCC3(CCCCC3)C2)c(C)n1CCN1CCOCC1,0.8013552878559331,3.0432347871036685,0,0.01,NON-TOXIQUE,green
Cc1cc(CN2CCC3(CCCCC3)C2)c(C)n1CCN1CCOCC1,0.8013552878559331,3.0432347871036685,0,0.01,NON-TOXIQUE,green
Cc1nn(C)c(C)c1-c1ccnc(N[C@@H]2CCc3ccccc32)n1,0.8012988998156929,2.8623191525013496,0,0.01,NON-TOXIQUE,green
Cc1nn(C)c(C)c1-c1ccnc(N[C@@H]2CCc3ccccc32)n1,0.8012988998156929,2.8623191525013496,0,0.01,NON-TOXIQUE,green
NCc1ccc2nc(COc3ccc4c(c3)CCC4)oc2c1,0.8012396938097743,2.263605724050663,0,0.11,NON-TOXIQUE,green
CCOC(=O)C1=C(CN2CCC[C@H]2C)NC(=O)N[C@H]1c1cccs1,0.8010545163117003,3.2812986589412247,0,0.08,NON-TOXIQUE,green
CCOC(=O)c1ccc(NC(=O)N(CC)Cc2cccc(C)c2)cc1,0.8008416030202877,1.8275606867260912,1,0.98, TOXIQUE,red
C[C@H](CC1(O)CCOCC1)C1CCCCC1,0.8008350458260037,3.1710221148295643,0,0.02,NON-TOXIQUE,green
C[C@@H](CC1(O)CCOCC1)C1CCCCC1,0.8008350458260037,3.1710221148295643,0,0.02,NON-TOXIQUE,green
C[C@H](CC1(O)CCOCC1)C1CCCCC1,0.8008350458260037,3.1710221148295643,0,0.02,NON-TOXIQUE,green
CCOc1ccc(NC(=O)c2nn(C)c(=O)c3ccccc23)cc1,0.8007367350169536,1.831784613944768,1,1.0, TOXIQUE,red
CCOc1ccc(NC(=O)c2nn(C)c(=O)c3ccccc23)cc1,0.8007367350169536,1.831784613944768,1,1.0, TOXIQUE,red
CCOc1ccc(NC(=O)c2nn(C)c(=O)c3ccccc23)cc1,0.8007367350169536,1.831784613944768,1,1.0, TOXIQUE,red
Cc1ccc(-c2nc(CN3C(=O)CN(C4CCC4)C3=O)cs2)cc1,0.8006766245739447,2.37313868634296,0,0.01,NON-TOXIQUE,green
CCN(C(=O)c1cc(C)c(Br)s1)[C@@H]1CCC[C@H]1C,0.800644872801109,3.4708608681626245,0,0.05,NON-TOXIQUE,green
CCN(C(=O)c1cc(C)c(Br)s1)[C@@H]1CCC[C@H]1C,0.800644872801109,3.4708608681626245,0,0.05,NON-TOXIQUE,green
CCNC(=O)CSc1nc(-c2ccc(CC)cc2)n[nH]1,0.8006166387359401,2.2529279411404257,0,0.03,NON-TOXIQUE,green
Cc1cc(=O)n(CCc2ccc(O)cc2)c(C)c1-c1ccccn1,0.8005602808907286,2.246975790415357,0,0.07,NON-TOXIQUE,green
CC(C)(C)c1ccc(C(=O)N2CCOCC23CCCO3)cc1,0.800423193929943,3.507177886122248,0,0.08,NON-TOXIQUE,green
COC(=O)C1=C(O)C(=O)N(Cc2ccccc2)[C@@H]1c1ccc(C(=O)OC)cc1,0.8003622514425481,2.477486946942969,0,0.01,NON-TOXIQUE,green
COC(=O)C1=C(O)C(=O)N(Cc2ccccc2)[C@@H]1c1ccc(C(=O)OC)cc1,0.8003622514425481,2.477486946942969,0,0.01,NON-TOXIQUE,green
COC(=O)C1=C(O)C(=O)N(Cc2ccccc2)[C@@H]1c1ccc(C(=O)OC)cc1,0.8003622514425481,2.477486946942969,0,0.01,NON-TOXIQUE,green
CCOC(=O)[C@]1(C#N)CCC[C@@H](C#N)[C@H]1c1ccccc1C,0.8003303782490723,3.8018376957467854,0,0.01,NON-TOXIQUE,green
C[C@H](Cc1ccccc1)N[C@@H](C)c1cccc(OCC(=O)N(C)C)c1,0.8003155036482329,2.6887298965577138,0,0.04,NON-TOXIQUE,green
C[C@]1(c2ccc3c(c2)CCC3)NC(=O)N(CN2CCC[C@@H](C(F)(F)F)C2)C1=O,0.8002528203830753,3.3530257316709537,0,0.04,NON-TOXIQUE,green
C[C@@]1(c2ccc3c(c2)CCC3)NC(=O)N(CN2CCC[C@@H](C(F)(F)F)C2)C1=O,0.8002528203830753,3.3530257316709537,0,0.04,NON-TOXIQUE,green
C[C@@]1(c2ccc3c(c2)CCC3)NC(=O)N(CN2CCC[C@@H](C(F)(F)F)C2)C1=O,0.8002528203830753,3.3530257316709537,0,0.04,NON-TOXIQUE,green
COc1ccc(-c2nc3ccc(C)cc3[nH]2)c(OC)c1OC,0.7998027254091676,2.0917968063182717,0,0.04,NON-TOXIQUE,green
COc1ccc(-c2nc3ccc(C)cc3[nH]2)c(OC)c1OC,0.7998027254091676,2.0917968063182717,0,0.04,NON-TOXIQUE,green
COc1ccc(-c2nc3ccc(C)cc3[nH]2)c(OC)c1OC,0.7998027254091676,2.0917968063182717,0,0.04,NON-TOXIQUE,green
